Kommentar-ID;Artikel-ID;Datum;Titel;Anzahl_Kommentare;Problematisierung;Lösungsvorschlag;Anzahl_Lösungsvorschläge;I_Ausführlichkeit;Konstruktive_Wortwahl;Mitigation/Adaption;Bürger_innen;II_Ausführlichkeit;Kommentar;User-Name;Lösungsansätze;Haltung_Lösungsansätze;Haltung_Klimakrise;Adressat_in;Lob;Kritik;Beleidigung_Inzivilität
ZO_012_020;ZO_012;221106;Weltwetterorganisation sieht 1,5-Grad-Ziel kaum noch in Reichweite;650;1;2;0;99;2;99;99;99;Das 1,5 Grad Ziel war doch nie realistisch. Natürlich macht es trotzdem noch Sinn die regenerativen Energiequellen auszubauen wo immer es geht. Aber wir werden uns auf eine Warmzeit ( + 2 Grad und d mehr) einstellen müssen. Die einzige, wenn auch nicht risikolose Chance wäre vielleicht noch das Geoengeneering. Anderseits, je drastischer die Auswirkungen des Klimawandels sein werden, um risikofreudiger wird man bei der Wahl der Mittel werden.;Sisyphos2020;2;99;1;1;4;4;3
ZO_015_001;ZO_015;220719;Bauministerium will Städte besser vor Erderwärmung schützen;306;1;1;3;1;2;2;2;1;"Städte mit vielen Gebäuden sind pysikalisch Speicher der Umgebungswärme.

Im Sommer kommen seitens der Sonne zusätzlich zur Wärme der Umgebungsluft große Mengen von Strahlungswärme hinzu, die diese Speichermassen aufheizen. Diese kühlen sich nachts nicht ausreichend ab.

Daher steigt bei längeren Hitzeperioden mit sonnigem Wetter die Durchschnittstemperatur besonders bei dicht bebauten und befestigten Flächen stetig an.

Um dies zu verringern, sollten die Außenflächen von Gebäuden möglichst geringe Speicherwirkung besitzen und die Oberflächen von Fassaden, Dächern und anderen Speichermassen mit reflektierenden Farben oder anderen Beschichtungen versehen sein, die eine Aufheizung verringern. So lässt sich die Wärmebelastung der Städte verringern. Förderprogramme und der regulatorische Rahmen sollten entsprechende Konzepte berücksichtigen und deren Umsetzung unterstützen.";daniel_duesentrieb;2;9;1;1;4;4;3
ZO_015_002;ZO_015;220719;Bauministerium will Städte besser vor Erderwärmung schützen;306;1;1;3;1;2;2;2;1;Nicht nur reden, sondern machen. Es gibt genügend Konzepte und Ideen.;ambra;4;9;1;1;4;4;3
ZO_015_003;ZO_015;220719;Bauministerium will Städte besser vor Erderwärmung schützen;306;1;1;3;1;2;2;2;1;Zielstrebig den KFZ-Bestand in den Städten um 80% reduzieren. Das wäre ein erster riesengroßer Schritt zu mehr Lebensqualität.;labbeduddl;2;9;1;9;4;4;3
ZO_015_004;ZO_015;220719;Bauministerium will Städte besser vor Erderwärmung schützen;306;1;1;3;1;2;2;2;1;Vielleicht sollte man bei allen öffentlichen Gebäuden in Deutschland einfach mal anfangen. Solar, wo möglich, Wärmepumpen, wo möglich, Begrünung, wo möglich, Wärmedämmung, wo nötig, und das ganze ab sofort. Wäre ein Zeichen.;fritz_64;3;1;1;1;4;4;3
ZO_015_005;ZO_015;220719;Bauministerium will Städte besser vor Erderwärmung schützen;306;1;1;3;1;2;2;2;1;Grünflächen und Wiesen werden Stück für Stück in Bauland Umgewandelt Die Investoren stehen in Bereitschaft und die Stadt freut sich etwas Gutes getan zu haben. Fragt sich nur für wen.;Bubgebube77;4;9;9;9;4;4;3
ZO_015_006;ZO_015;220719;Bauministerium will Städte besser vor Erderwärmung schützen;306;1;1;3;1;2;2;2;1;Wenn die Zeit reicht, die Frischluftschneisen, mehr Parks und Flüsse noch im aktuellen Bauprogramm der Bundesregierung unterzubringen, das 400.000 neue Wohnungen jährlich vorsieht, könnten wir den kommenden Sommern mit mehr Gelassenheit entgegensehen.;LGB;1;1;1;1;4;4;3
ZO_015_007;ZO_015;220719;Bauministerium will Städte besser vor Erderwärmung schützen;306;1;1;3;1;2;2;2;1;"Seit 1974 ist alles bekannt und nichts passiert.
Ich gehe davon aus, solange ich lebe wird auch weiterhin nichts passieren außen ein paar lauwarme Worte.";Yorka234;4;9;9;1;4;4;3
ZO_015_008;ZO_015;220719;Bauministerium will Städte besser vor Erderwärmung schützen;306;1;1;3;1;2;2;2;1;Im privaten Baubereich müssen in vielen Kommunen Dächer und Garagen begrünt und Terassen klein gehalten werden. Ein kleiner Schritt.;meystervie;3;1;1;9;4;4;3
ZO_015_009;ZO_015;220719;Bauministerium will Städte besser vor Erderwärmung schützen;306;1;1;3;1;2;2;2;1;"Auch im Kleinteiligen kann fast jeder etwas zusätzlich tun - so viele Balkone sind leer!
Vielleicht steht mal ein einsames Rennrad drauf…. aber das wars dann schon.

Begrünen!! Kübel von mittlerer Größe hält jeder Balkon locker aus, dann mit Blumen und Gehölzen (zB mit einer Felsenbirne) bestücken - sieht toll aus, spendet Schatten und hält mit etwas Bewässerung jedem Wetter stand!";Gabháinn Ó Raghallaigh;2;1;1;6;4;4;3
ZO_015_010;ZO_015;220719;Bauministerium will Städte besser vor Erderwärmung schützen;306;1;1;3;1;2;2;2;1;Einfache Lösung: Dächer begrünen, wo die Statik es möglich macht und bei Neubauten auf jedem Dach 50% Begrünung verpflichten und die restlichen 50% Solar.;maxw1;3;1;1;1;4;4;3
ZO_015_011;ZO_015;220719;Bauministerium will Städte besser vor Erderwärmung schützen;306;1;1;3;1;2;2;2;1;In Berlin wurde alles abgeholzt und zugebaut, was nur irgend geht. Inzwischen ist Friedrichshain-Kreuzberg im Sommer unerträglich. Jetzt soll das also für viel Geld ungeschehen gemacht werden? Man kann 80 Jahre alte Bäume also mit Geld schneller wachsen lassen? Und versiegelte, zugebaute Flächen wieder aufreißen? Und die zu nahe und zu hohe Bebauung an der Spree rückgängig machen? Wem wollt ihr diesen Bären aufbinden?;Tiefenrausch 1968;4;3;9;1;4;4;3
ZO_015_012;ZO_015;220719;Bauministerium will Städte besser vor Erderwärmung schützen;306;1;1;3;1;2;2;2;1;"""Wenn Quartiere saniert oder neu errichtet werden, gehören Frischluftschneisen, Parks und Flüsse dazu""....

Farben spielen auch eine Rolle, glaub ich. Heute ist alles so grau und dunkel im Vergleich zu den.Siebzigern und Achtzigern, wenn man sich alte Aufnahmen anschaut dazu. Grau und Schwarz dominieren. Bei den Häusern genauso.

Warum nicht öfters weiß wie in den südlichen Ländern? Die machen das aus gutem Grund.

Weil es eben nicht so sehr aufheizt bei direkter Sonneneinstrahlung.";KibarFeyzo;3;1;1;9;4;4;3
ZO_015_013;ZO_015;220719;Bauministerium will Städte besser vor Erderwärmung schützen;306;1;1;3;1;2;2;2;1;"Windparks sind der beste Schutz vor der Erderwärmung!

Die Rotoren sorgen zudem für Frischluftzufuhr, und man kann Bäume, Wiesen, Büsche und ganze Parks darunter anpflanzen.

Warum hat Frau Geywitz im Rahmen ihrer Stadtplanung bloß den Neubau von Windräder völlig vergessen?";Behaupten kann man alles;3;9;9;1;4;4;3
ZO_015_014;ZO_015;220719;Bauministerium will Städte besser vor Erderwärmung schützen;306;1;1;3;1;2;2;2;1;Unglaublich... Anstatt mal an der Wurzel zu ziehen (fliegen, Fleisch, Tempolimit, Dekadenz, etc.) wird wieder nur minimal Aktionismus betrieben... Ist der Mensch wirklich sooooooo simpel? Ich mag es gar nicht glauben aber alles spricht einzig und alleine dafür...;Hedji;3;3;1;1;4;4;3
ZO_015_015;ZO_015;220719;Bauministerium will Städte besser vor Erderwärmung schützen;306;1;1;3;1;2;2;2;1;"800 Mio - lächerlich! Das reicht ja nicht mal für Köln und Düsseldorf!

Aber 100 Mrd für die Bundeswehr.";Wohingehts;1;3;9;1;4;4;3
ZO_015_016;ZO_015;220719;Bauministerium will Städte besser vor Erderwärmung schützen;306;1;1;3;1;2;2;2;1;"""Der Bund wolle Projekte für Straßen- und Fassadenbegrünung fördern und auch die Errichtung von innerstädtischen Flüssen und Bächen..."" - Schon seltsam, dass man für eine intelligente zukunftorientierte Politik noch finanzielle Anreize schaffen muss. Vielleicht müssten wir Bürger bei Baumaßnahmen auch mehr hinschauen und den Mund aufmachen.";KlaPeter;1;2;1;1;4;4;3
ZO_015_017;ZO_015;220719;Bauministerium will Städte besser vor Erderwärmung schützen;306;1;1;3;1;2;2;2;1;"""Es gehe darum, dass man nicht Flächen verschwendet einfach nur zum Parken. - eine Möglichkeit wäre doch die Parkflächen unterirdisch anzulegen. Auch könnten doch Flächen besser genutzt werden. Warum stehen Supermärkte in interessanter Wohnlage einstöckig in der Gegen herum. Warum werden da nicht auf weiteren Etagen Wohnungen gebaut. Im Tiefgeschoß lassen sich die Parkplätze unterbringen. Ein paar solcher Projekte sieht man schon. Allerdings dauert es viel zu lange bis das Ruder rumgerissen wird. Viele Komunen und Städt schlummern immer noch vor sich hin.";KlaPeter;3;1;1;1;4;4;3
ZO_015_018;ZO_015;220719;Bauministerium will Städte besser vor Erderwärmung schützen;306;1;1;3;1;2;2;2;1;"""Städte sind Experten zufolge in besonderer Weise von der Erderwärmung betroffen – etwa in Form starker Hitzeentwicklung über bebauten Flächen...""-

Es war mir schon in den letzten Jahren ein Rätsel wie die Städte zugepflastert wurden. Anstatt öffentlichen Plätzen ein wenig Grün zu gönnen prägen Pflastersteine das Bild. Selbst in kleineren Orten, wo früher ein Vorgarten mit Blumen oder Wiese das Anwesen zierte haben sich in den letzten Jahren Betonfläschen breitgemacht. Platz für Autos und keine Arbeit mit Gartenpflege. Waruj die Komunen da nicht schon früher eingeschritten sind und die Auflagen verschärft haben bleibt wohl ihr Geheimnis. Aber wer selbst verpflastert, kann es den Bürgern ja schlecht verbieten. Ein Versagen der Politik auf breiter Front.";KlaPeter;1;2;1;1;4;4;3
ZO_015_019;ZO_015;220719;Bauministerium will Städte besser vor Erderwärmung schützen;306;1;1;3;1;2;2;2;1;"Zur Umsetzung der neugefassten EU-Gebäuderichtlinie

https://www.bundesrat.de/Sha…

ist es erforderlich, die bestehenden Gebäude per Kataster einheitlich zu erfassen und in diesen Katastern auch geplante Neubauten zu berücksichtigen. Hierzu gibt es u.a. in Dänemark sinnvolle Ansätze, in Deutschland noch nicht.

Für die zu erstellenden kommunalen Wärmepläne würde ein solches einheitliches Kataster in jeder Kommune ebenso benötigt. Insofern sollte das Bundesbauministerium entsprechende Mittel zur Einrichtung von Gebäudekatastern - nach einheitlicher Vorgabe - vorsehen.";daniel_duesentrieb;2;9;9;1;4;4;3
ZO_015_020;ZO_015;220719;Bauministerium will Städte besser vor Erderwärmung schützen;306;1;1;3;1;2;2;2;1;"Flüsse???
Kann man für ein Amt nicht ein minimum an Kompetenz vorschreiben?
Wichtig wäre die Einhaltung des sommerlichen Wärmeschutzes, der Nachweis ist gesetzlich vorgeschrieben.
Wird weder gemacht, noch von den Behörden geprüft.";CIVIL;3;3;1;1;4;4;3
ZO_022_001;ZO_022;220705;China ist auf die Klimakrise nicht ausreichend vorbereitet;177;1;1;5;1;2;2;2;1;Welches Land könnte das von sich behaupten?;Manas der Hochherzige;4;9;9;9;4;4;3
ZO_022_002;ZO_022;220705;China ist auf die Klimakrise nicht ausreichend vorbereitet;177;1;1;5;1;2;2;2;1;"China ist in quasi allen grünen Technologien Marktführer geworden in den letzten 20 Jahren, weil der Staat es so wollte.

Zu wenig tun ist das was unser Staat (nicht)tat und in der selben Zeit,diese Industrien nach China abwandern lies.

Der Trend ist da recht eindeutige und sofern wir nicht hunderte Milliarden aufwenden um bei grüner Energie bei China aufzuschließen, sollten wir uns mit Kritik und Tipps zurückhalten.

Sollen wir den Chinesen etwa beibringen wie man eine weltweit führende Solar und Wind Branche kaputt kriegt ,ich glaube das wollen die nicht kopieren.

Ich weiß es ist unpopulär aber vielleicht sollten wir mal nach China gucken wie die ihren Strukturwandel fast 100 Jahre schneller hingekriegt haben als das Ruhrgebiet";Gelöschter Nutzer 81828;4;1;9;1;4;4;3
ZO_022_003;ZO_022;220705;China ist auf die Klimakrise nicht ausreichend vorbereitet;177;1;1;5;1;2;2;2;1;"""Eine Anpassung an diese neuen Bedingungen zur Minderung der Schäden wird als wichtig angesehen.""

Es ist traugig zu sehen das eine Diktatur hier logischer denkt als eine Demokratie.
Wir reden von Einschränkungen und Verboten und vergessen, dass wir den Klimawandel faktisch nicht aufhalten können und uns dringend darum kümmern müssen hier Vorkehrungen zu treffen.";derfreiheitverpflichtet;1;1;1;1;4;4;3
ZO_022_004;ZO_022;220705;China ist auf die Klimakrise nicht ausreichend vorbereitet;177;1;1;5;1;2;2;2;1;"stellt sich die frage wer darauf vorbereitet ist

seit der industriellen revolution haben gerade die westlichen länder zu umweltverschmutzung und co2 ausstoß gesorgt . dazu noch 2 weltkriege + sonstige konflikte

das china jetzt aufgeholt hat ist natürlich auch dem bedürfnis geschuldet - diesen prozess zu durchlaufen.

und bei dem gesteigerten energiebedarf und dem damit verbundenen co2 ausstoß der westlichen welt sollte man auch nicht unterschlagen, das wir auch weiterhin nichts dafür tun dies zu ändern und weiterhin fleissig co2 produzieren";JustSports;4;9;1;2;4;4;3
ZO_022_005;ZO_022;220705;China ist auf die Klimakrise nicht ausreichend vorbereitet;177;1;1;5;1;2;2;2;1;"""Bislang tut der Staat des größten CO₂-Verschmutzers zu wenig, um die Kosten und Schäden des Klimawandels zu minimieren.""

Aussagen wie diese suggerieren den meisten Lesern, dass China der weltweit größte Verschmutzer ist. Das aber sind die USA. Denn gemessen am pro Kopf Anteil hinsichtlich der Co2 Produktion liegt China eher im unteren Mittelfeld.... mit im Übrigen leicht sinkenden Emissions- bzw. Verschmutzungszahlen. Wirklich objektiv ist eine Berichterstattung mit solche reißerischen Verkürzungen mithin leider eher nicht.";Rentierhund;4;9;9;7;4;1;3
ZO_022_006;ZO_022;220705;China ist auf die Klimakrise nicht ausreichend vorbereitet;177;1;1;5;1;2;2;2;1;"""Es ist traugig zu sehen das eine Diktatur hier logischer denkt als eine Demokratie.""
In einer Diktatur denkt nur einer, oder eben mehrere , diese aber in die gleiche Richtung.
In einer Demokratie denken auch viele, aber alles anders. Dann findet man den Kompromiss. Der muss dann nicht logisch sein.
Jede Staatsform hat so ihre Vor und Nachteile.";wilhelmsburger;4;9;9;9;4;4;3
ZO_022_007;ZO_022;220705;China ist auf die Klimakrise nicht ausreichend vorbereitet;177;1;1;5;1;2;2;2;1;"""Bislang tut der Staat des größten CO₂-Verschmutzers zu wenig, um die Kosten und Schäden des Klimawandels zu minimieren.""

Das ist leider wahr.

Und die Sache noch schlimmer macht, dass auch die USA so gut wie nichts tun. Da streitet sich sogar noch die eine Hälfte der Bevölkerung mit der anderen, ob der Klimawandel überhaupt menschengemacht ist.

Und Russland können wir im Kampf gegen den Klimawandel erst recht vergessen.

Die einen wollen nicht, und die anderen können nicht. Und ob WIR (eines der reichsten Länder der Welt) UNSERE Klimaziele erreichen werden, ist auch eher unwahrscheinlich.

Die Aussichten sind wirklich trostlos.";Einfacher Bürger;4;9;1;9;4;4;3
ZO_022_008;ZO_022;220705;China ist auf die Klimakrise nicht ausreichend vorbereitet;177;1;1;5;1;2;2;2;1;Vielleicht wird China so vor 2060 Klimaneutral.;Heute_hier_und_morgen_weg;4;1;9;2;4;4;3
ZO_022_009;ZO_022;220705;China ist auf die Klimakrise nicht ausreichend vorbereitet;177;1;1;5;1;2;2;2;1;"Der Artikel offenbart einen kolonialistischer Standpunkt. Dem Klima ist es zwar egal wieviel Menschen für seinen Tod verantwortlich sind. Aber der pro-Kopf Fussabdruck sagt etwas über den Lebensstandard und die Teilhabe am allgemeinen Ressourcenverbrauch aus. Natürlich kann man der Meinung sein, bei uns etwas (drastisch) zu ändern wäre nicht so wirksam, als wenn andere nicht nach unserem Lebensstandard streben würden. Nicht auf den pro-Kopf-Ausstoss bezogene Zahlen sind also purer Egoismus und mittlerweile wohl der einzige gemeinsam ""Wert"" des Westens, den es zu verteidigen gilt.";lzlange;4;9;1;7;4;1;3
ZO_022_010;ZO_022;220705;China ist auf die Klimakrise nicht ausreichend vorbereitet;177;1;1;5;1;2;2;2;1;"""Die Volksrepublik ist ... der größte Klimasünder ""?

Ja, immer Chinas Schuld. Was ist mit den Verbrauchern weltweit, die „Made in China“ brauchen? Selbst China produziert für die Bevölkerung der ganzen Welt, die CO2-Emissionen pro Kopf sind immer noch geringer als die der meisten EU-Länder und der USA. Was ist mit dem „Beitrag“ der anderen Länder seit der industriellen Revolution? Die USA und die EU sind immer noch die ersten und zweiten CO2-Emissionsproduzenten in der gesamten Geschichte(https://ourworldindata.org/c…).

Niemand ist unschuldig.";Dont;4;9;1;2;4;4;3
ZO_022_011;ZO_022;220705;China ist auf die Klimakrise nicht ausreichend vorbereitet;177;1;1;5;1;2;2;2;1;"""Die Volksrepublik ist mittlerweile der größte Klimasünder und für gut 30 Prozent der globalen CO₂-Emissionen verantwortlich.""

Freu mich schon auf die Leute, die jetzt wieder sagen ""Aber aber der pro Kopf Verbrauch ist bei uns viel höher weshalb wir viel mehr Schuld am Klimawandel tragen"". Den Planeten interessieren mathematische Taschenspielertricks nun mal nicht. China stößt zu viel CO2 aus, punkt.";Lennart Ko;4;9;1;2;4;4;3
ZO_022_012;ZO_022;220705;China ist auf die Klimakrise nicht ausreichend vorbereitet;177;1;1;5;1;2;2;2;1;"China hat andere Sorgen. Es versucht eine industrielle Macht zu werden und ordnet diesem Ziel alles unter. Man braucht nur auf die Anzahl der Kohlekraftwerke zu schauen, die in Bau sind.
Außerdem hat es expansive Gelüste.
Klimawandel ist für China zweitrangig.";Viper01;4;3;9;9;4;4;3
ZO_022_013;ZO_022;220705;China ist auf die Klimakrise nicht ausreichend vorbereitet;177;1;1;5;1;2;2;2;1;"auf die menge gerechnet sind die doch viel weiter was das angeht als wir, oder?

klar wenn man drei mal so groß ist wie jedes andere land der welt ist man unterm strich immer der, der am meisten klima verändert, aber zaubern können die auch nicht.

die schaden der umwelt dafür auf ganz andere art und weise deutlich mehr als nötig, siehe flutung ganzer regionen, giftiger industrieabfall direkt in die umwelt usw.";Sterling-Archer;4;9;1;9;4;4;3
ZO_022_014;ZO_022;220705;China ist auf die Klimakrise nicht ausreichend vorbereitet;177;1;1;5;1;2;2;2;1;China wird sich überlegen müssen, ob es weiter dem nationalistischen Wahn folgt, der gerade Russland ruiniert BTW, und weiter wie bescheuert in sein Militär investiert um zur Weltmacht aufsteigen zu können, oder die Mittel in den Klimaschutz steckt um sicherzustellen, dass es in 50 Jahren noch eine Zivilisation gibt.;Reconquista Internet;4;9;1;2;4;4;3
ZO_022_015;ZO_022;220705;China ist auf die Klimakrise nicht ausreichend vorbereitet;177;1;1;5;1;2;2;2;1;"Man sollte dazu sagen, dass China im weltweiten Pro Kopf-Ausstoß auf Rang 28 liegt, Deutschland liegt auf Rang 31,

vgl. https://de.m.wikipedia.org/w…";celsiana;4;9;9;9;4;4;3
ZO_022_016;ZO_022;220705;China ist auf die Klimakrise nicht ausreichend vorbereitet;177;1;1;5;1;2;2;2;1;Wie sieht es eigentlich mit der Unterstützung von Landes-, und/oder Bundesbehörden aus, betreffend der Flutwelle welche durch das Ahrtal rauschte? Ist da alles optimal gelaufen? Alle Schäden und materiellen Verluste beseitigt? Sollten unsere Behörden noch Nachholebedarf haben wäre es, meiner Meinung nach, angebrachter darüber zu recherchieren und zu berichten. Als sich über die mangelnde Leistungsfähigkeit staatlicher Behörden anderer Länder auszulassen.;Rene2;4;9;9;7;4;1;3
ZO_022_017;ZO_022;220705;China ist auf die Klimakrise nicht ausreichend vorbereitet;177;1;1;5;1;2;2;2;1;"Kleine sprachliche Korrektur: ""...will China an den Klimawandel angepasste Pflanzen und Tierarten entwickeln."" Nicht einmal China kann derzeit neue ""Arten"" entwickeln, sondern allenfalls versuchen, mit oder ohne Gentechnik neue, besser angepasste Sorten oder Rassen zu ""züchten"" - was ohnehin weltweit seit Jahrzehnten mit großem Nachdruck und Erfolg getan wird.";Joachim Kleinlein;1;1;9;7;4;1;3
